Time,transforms
1647137341.1206656,"[header: 
  seq: 0
  stamp: 
    secs: 1647137341
    nsecs: 120136816
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006811162922531366
    y: -0.006185169797390699
    z: 0.02088446356356144
  rotation: 
    x: 0.005897650924843509
    y: -0.009208965990375718
    z: 0.04714053467951767
    w: 0.9988284050071293]"
1647137341.1211274,"[header: 
  seq: 0
  stamp: 
    secs: 1647137341
    nsecs: 120755064
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006806270685046911
    y: -0.006166562903672457
    z: 0.02086997963488102
  rotation: 
    x: 0.006053131568845586
    y: -0.009262139022741579
    z: 0.04713796102108931
    w: 0.9988271046631183]"
1647137341.121567,"[header: 
  seq: 0
  stamp: 
    secs: 1647137341
    nsecs: 121226921
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006815004628151655
    y: -0.006174542009830475
    z: 0.02087944932281971
  rotation: 
    x: 0.00591407309453943
    y: -0.009332301288822835
    z: 0.0470769862170799
    w: 0.9988301603680196]"
1647137341.1275268,"[header: 
  seq: 0
  stamp: 
    secs: 1647137341
    nsecs: 127183340
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.0068014198914170265
    y: -0.006170420441776514
    z: 0.020868415012955666
  rotation: 
    x: 0.0060575498824028025
    y: -0.00928303063357178
    z: 0.047165696735944264
    w: 0.9988255746040403]"
1647137341.1339803,"[header: 
  seq: 0
  stamp: 
    secs: 1647137341
    nsecs: 133625401
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006802200339734554
    y: -0.0061843241564929485
    z: 0.020878033712506294
  rotation: 
    x: 0.005944488699468183
    y: -0.009214882939438222
    z: 0.04708993909920171
    w: 0.9988304593984646]"
1647137341.1552086,"[header: 
  seq: 0
  stamp: 
    secs: 1647137341
    nsecs: 154828211
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006808612495660782
    y: -0.006194529123604298
    z: 0.020880302414298058
  rotation: 
    x: 0.0059260212176650675
    y: -0.009268703624764823
    z: 0.047156008572992666
    w: 0.9988269541122266]"
1647137341.155701,"[header: 
  seq: 0
  stamp: 
    secs: 1647137341
    nsecs: 155353260
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006796513218432665
    y: -0.006179772317409515
    z: 0.020867636427283287
  rotation: 
    x: 0.006028560931299819
    y: -0.009382007658754006
    z: 0.04716040946719913
    w: 0.9988250748575922]"
1647137341.1562555,"[header: 
  seq: 0
  stamp: 
    secs: 1647137341
    nsecs: 155883014
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.00680161127820611
    y: -0.00617838092148304
    z: 0.020871466025710106
  rotation: 
    x: 0.0060033324991659925
    y: -0.009319758314120071
    z: 0.047146351518421656
    w: 0.9988264732386564]"
1647137341.1608942,"[header: 
  seq: 0
  stamp: 
    secs: 1647137341
    nsecs: 160510937
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006802051328122616
    y: -0.006182628683745861
    z: 0.020883021876215935
  rotation: 
    x: 0.0059629708190559565
    y: -0.009217644346010115
    z: 0.04715773211298891
    w: 0.9988271253393558]"
1647137341.1677868,"[header: 
  seq: 0
  stamp: 
    secs: 1647137341
    nsecs: 167308193
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006809487473219633
    y: -0.006187457591295242
    z: 0.020892124623060226
  rotation: 
    x: 0.005925935550443155
    y: -0.009215524198317088
    z: 0.047134822962583395
    w: 0.9988284466643349]"
1647137341.1746738,"[header: 
  seq: 0
  stamp: 
    secs: 1647137341
    nsecs: 174256090
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.0068032280541956425
    y: -0.006167740095406771
    z: 0.020874327048659325
  rotation: 
    x: 0.006023363669245561
    y: -0.009361164633984165
    z: 0.04714633519191944
    w: 0.9988259662047111]"
1647137341.1808403,"[header: 
  seq: 0
  stamp: 
    secs: 1647137341
    nsecs: 180466945
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006803678814321756
    y: -0.006172866560518742
    z: 0.020876921713352203
  rotation: 
    x: 0.00590384690817449
    y: -0.009397724417716817
    z: 0.04710792637017306
    w: 0.9988281487025462]"
1647137341.2023854,"[header: 
  seq: 0
  stamp: 
    secs: 1647137341
    nsecs: 201852534
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006797823589295149
    y: -0.006168326362967491
    z: 0.020879877731204033
  rotation: 
    x: 0.00606614386648414
    y: -0.009245738216550465
    z: 0.04710968124389354
    w: 0.9988285118860599]"
1647137341.2027895,"[header: 
  seq: 0
  stamp: 
    secs: 1647137341
    nsecs: 202374969
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006803881376981735
    y: -0.006172961089760065
    z: 0.020870480686426163
  rotation: 
    x: 0.006093299023614702
    y: -0.009261018607621133
    z: 0.04714445030344542
    w: 0.9988265645480922]"
1647137341.2032673,"[header: 
  seq: 0
  stamp: 
    secs: 1647137341
    nsecs: 202767274
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006798250135034323
    y: -0.006173236761242151
    z: 0.020859047770500183
  rotation: 
    x: 0.006100945656205788
    y: -0.009346385510706158
    z: 0.047092460218230034
    w: 0.9988281752787012]"
1647137341.2125833,"[header: 
  seq: 0
  stamp: 
    secs: 1647137341
    nsecs: 212218362
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006803362630307674
    y: -0.006178022362291813
    z: 0.020858658477663994
  rotation: 
    x: 0.006029059527743448
    y: -0.00934759136768877
    z: 0.04711710942708004
    w: 0.9988274380372568]"
1647137341.2149384,"[header: 
  seq: 0
  stamp: 
    secs: 1647137341
    nsecs: 214577846
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006789899431169033
    y: -0.006177916657179594
    z: 0.020869551226496696
  rotation: 
    x: 0.006047663733557286
    y: -0.009321650473237906
    z: 0.047158643517691196
    w: 0.9988256078702588]"
1647137341.2210143,"[header: 
  seq: 0
  stamp: 
    secs: 1647137341
    nsecs: 220636928
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006803168915212154
    y: -0.006176774390041828
    z: 0.020869707688689232
  rotation: 
    x: 0.006039540431549166
    y: -0.009386388815246432
    z: 0.04714880999363232
    w: 0.998825514978752]"
1647137341.2278883,"[header: 
  seq: 0
  stamp: 
    secs: 1647137341
    nsecs: 227493460
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.0067873867228627205
    y: -0.006171591579914093
    z: 0.020873434841632843
  rotation: 
    x: 0.006027733438419757
    y: -0.009301165114149619
    z: 0.04718666521328905
    w: 0.9988245959041877]"
1647137341.2342315,"[header: 
  seq: 0
  stamp: 
    secs: 1647137341
    nsecs: 233816929
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006788340397179127
    y: -0.006176126189529896
    z: 0.020878447219729424
  rotation: 
    x: 0.006043963631417232
    y: -0.009337630171515239
    z: 0.04717600370173182
    w: 0.9988246612099324]"
1647137341.247063,"[header: 
  seq: 0
  stamp: 
    secs: 1647137341
    nsecs: 246620362
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006798227783292532
    y: -0.0061769625172019005
    z: 0.02089141309261322
  rotation: 
    x: 0.005922065967482397
    y: -0.009326948657815083
    z: 0.04719018499636668
    w: 0.998824821279197]"
1647137341.24759,"[header: 
  seq: 0
  stamp: 
    secs: 1647137341
    nsecs: 247176324
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006797648034989834
    y: -0.006166044156998396
    z: 0.020883599296212196
  rotation: 
    x: 0.005997984800904559
    y: -0.009226883031478837
    z: 0.047118724420035306
    w: 0.9988286713029819]"
1647137341.2543967,"[header: 
  seq: 0
  stamp: 
    secs: 1647137341
    nsecs: 253973689
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.00679828692227602
    y: -0.006177221424877644
    z: 0.02088356949388981
  rotation: 
    x: 0.005847197080042603
    y: -0.009259946729868363
    z: 0.04718447892753071
    w: 0.998826155354977]"
1647137341.2631562,"[header: 
  seq: 0
  stamp: 
    secs: 1647137341
    nsecs: 262683250
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006793004460632801
    y: -0.006165791768580675
    z: 0.020874803885817528
  rotation: 
    x: 0.0059536072130356695
    y: -0.009347523662487197
    z: 0.0471803700004615
    w: 0.9988249051005645]"
1647137341.2677436,"[header: 
  seq: 0
  stamp: 
    secs: 1647137341
    nsecs: 267265057
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006794281303882599
    y: -0.006168706808239222
    z: 0.020876161754131317
  rotation: 
    x: 0.006058902392545911
    y: -0.00927278665524576
    z: 0.04719107530178095
    w: 0.99882446282683]"
1647137341.2791853,"[header: 
  seq: 0
  stamp: 
    secs: 1647137341
    nsecs: 278769628
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006804960314184427
    y: -0.006174547132104635
    z: 0.020878059789538383
  rotation: 
    x: 0.006057314628447929
    y: -0.009358610109550901
    z: 0.04712712434013555
    w: 0.998826691427366]"
1647137341.282347,"[header: 
  seq: 0
  stamp: 
    secs: 1647137341
    nsecs: 281956588
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006815741769969463
    y: -0.006192510481923819
    z: 0.020883046090602875
  rotation: 
    x: 0.005934696049853942
    y: -0.009228022568462182
    z: 0.04711732910951212
    w: 0.9988291046419591]"
1647137341.2872982,"[header: 
  seq: 0
  stamp: 
    secs: 1647137341
    nsecs: 286938715
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.00680736918002367
    y: -0.0061767324805259705
    z: 0.020868854597210884
  rotation: 
    x: 0.006080119473827219
    y: -0.009324178205271628
    z: 0.04710442626199616
    w: 0.9988279455814743]"
1647137341.29638,"[header: 
  seq: 0
  stamp: 
    secs: 1647137341
    nsecs: 295741983
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006810163147747517
    y: -0.006178881041705608
    z: 0.020864659920334816
  rotation: 
    x: 0.006011661570635827
    y: -0.009300580190783489
    z: 0.04716749832699303
    w: 0.9988256035138707]"
1647137341.3074715,"[header: 
  seq: 0
  stamp: 
    secs: 1647137341
    nsecs: 307066544
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.00681690638884902
    y: -0.006186571437865496
    z: 0.020881060510873795
  rotation: 
    x: 0.005920017217844524
    y: -0.009301631836682409
    z: 0.047102690377343215
    w: 0.9988291994132588]"
1647137341.3079476,"[header: 
  seq: 0
  stamp: 
    secs: 1647137341
    nsecs: 307560837
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006806586403399706
    y: -0.00618364941328764
    z: 0.020883185788989067
  rotation: 
    x: 0.0058977590144129845
    y: -0.009297064537299508
    z: 0.0471545980992588
    w: 0.9988269244006664]"
1647137341.3143177,"[header: 
  seq: 0
  stamp: 
    secs: 1647137341
    nsecs: 313891650
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006800885312259197
    y: -0.006173033267259598
    z: 0.020880643278360367
  rotation: 
    x: 0.006031561511220436
    y: -0.009377983194020705
    z: 0.04713101582163436
    w: 0.998826481949978]"
1647137341.3261437,"[header: 
  seq: 0
  stamp: 
    secs: 1647137341
    nsecs: 325731887
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006798372138291597
    y: -0.006166011560708284
    z: 0.020878614857792854
  rotation: 
    x: 0.005961493765499655
    y: -0.009341569893987954
    z: 0.04715743428027639
    w: 0.9988259968863952]"
1647137341.3293355,"[header: 
  seq: 0
  stamp: 
    secs: 1647137341
    nsecs: 328915963
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006793206557631493
    y: -0.006161235738545656
    z: 0.020881732925772667
  rotation: 
    x: 0.00600799279579122
    y: -0.00934213606879381
    z: 0.04718060896174017
    w: 0.9988246185663613]"
1647137341.3354733,"[header: 
  seq: 0
  stamp: 
    secs: 1647137341
    nsecs: 335097936
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006794695742428303
    y: -0.006171324755996466
    z: 0.020876295864582062
  rotation: 
    x: 0.0060173250648789065
    y: -0.009313074071403912
    z: 0.04717776618117369
    w: 0.9988249680642544]"
1647137341.34141,"[header: 
  seq: 0
  stamp: 
    secs: 1647137341
    nsecs: 341046049
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.0067903739400208
    y: -0.006169628817588091
    z: 0.020866964012384415
  rotation: 
    x: 0.005963606138416865
    y: -0.009304864088945921
    z: 0.047116349151427046
    w: 0.9988282657938515]"
1647137341.347701,"[header: 
  seq: 0
  stamp: 
    secs: 1647137341
    nsecs: 347387461
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.00679741008207202
    y: -0.006174400914460421
    z: 0.020868966355919838
  rotation: 
    x: 0.00596648598221456
    y: -0.009270335607552508
    z: 0.04717765778998009
    w: 0.998825675745372]"
1647137341.3541348,"[header: 
  seq: 0
  stamp: 
    secs: 1647137341
    nsecs: 353812102
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006801053415983915
    y: -0.006174326408654451
    z: 0.020870618522167206
  rotation: 
    x: 0.006008508181970999
    y: -0.009247965229308285
    z: 0.0471931400462577
    w: 0.9988248998203434]"
1647137341.3663106,"[header: 
  seq: 0
  stamp: 
    secs: 1647137341
    nsecs: 365941204
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006798753514885902
    y: -0.006180902477353811
    z: 0.02086792141199112
  rotation: 
    x: 0.005999315639767069
    y: -0.009282873181874991
    z: 0.04716572996795974
    w: 0.998825925972055]"
1647137341.3738558,"[header: 
  seq: 0
  stamp: 
    secs: 1647137341
    nsecs: 373394276
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006795548368245363
    y: -0.0061830137856304646
    z: 0.020868396386504173
  rotation: 
    x: 0.006011589354618791
    y: -0.009242267231561498
    z: 0.04713239088944667
    w: 0.9988278024859422]"
1647137341.3751137,"[header: 
  seq: 0
  stamp: 
    secs: 1647137341
    nsecs: 374714935
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006792119704186916
    y: -0.006180090364068747
    z: 0.020878877490758896
  rotation: 
    x: 0.006047484636394504
    y: -0.009314450699412637
    z: 0.04720487579422533
    w: 0.9988234922342348]"
1647137341.3825774,"[header: 
  seq: 0
  stamp: 
    secs: 1647137341
    nsecs: 382139380
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006807952653616667
    y: -0.006185747683048248
    z: 0.020888879895210266
  rotation: 
    x: 0.005918532315118649
    y: -0.009342156620277032
    z: 0.04711727933990637
    w: 0.9988281419105702]"
1647137341.3878872,"[header: 
  seq: 0
  stamp: 
    secs: 1647137341
    nsecs: 387431542
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.0067890966311097145
    y: -0.006150320637971163
    z: 0.020866267383098602
  rotation: 
    x: 0.0060761371190197295
    y: -0.009167084544931729
    z: 0.04725062885558428
    w: 0.9988225183642031]"
1647137341.3945532,"[header: 
  seq: 0
  stamp: 
    secs: 1647137341
    nsecs: 394078293
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006804643664509058
    y: -0.006163354031741619
    z: 0.020871730521321297
  rotation: 
    x: 0.006063688058468772
    y: -0.009290691430988391
    z: 0.0471311656888373
    w: 0.9988270961285918]"
1647137341.4005764,"[header: 
  seq: 0
  stamp: 
    secs: 1647137341
    nsecs: 400210545
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006806767079979181
    y: -0.006169937551021576
    z: 0.020880205556750298
  rotation: 
    x: 0.006080707879995073
    y: -0.009266637081569051
    z: 0.047160568641404575
    w: 0.9988258282575075]"
