,tick,ctrlGeo.cmd_thrust_x,ctrlGeo.safe_thrust_x,ctrlGeo.log_state_x,ctrlGeo.log_state_y,ctrlGeo.log_state_z,ctrlGeo.log_state_vx,ctrlGeo.log_state_cov_x,ctrlGeo.log_state_cov_vx,ctrlGeo.log_h
0,4162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,4170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,4174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,4182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,4186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,4190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,4194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,4198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,4202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,4206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,4210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,4214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,4218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,4222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,4226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,4230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,4234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,4238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,4242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,4246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,4250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,4254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,4258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,4262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,4266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,4271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,4275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,4279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
